4261.75	540.333
4262.02	531.667
4262.3	517
4262.57	549
4262.85	541
4263.12	539.667
4263.4	534.333
4263.68	543
4263.95	543.667
4264.23	539
4264.5	545.667
4264.78	527.667
4265.05	524.333
4265.33	554.333
4265.6	549
4265.88	537
4266.16	529
4266.43	536.333
4266.71	549
4266.98	536.333
4267.26	527.667
4267.53	530.333
4267.81	540.333
4268.08	543.667
4268.36	541.667
4268.63	549.667
4268.91	535
4269.19	538.333
4269.46	552.333
4269.74	545
4270.01	520.333
4270.29	538.333
4270.56	535
4270.84	542.333
4271.11	550.333
4271.39	540.333
4271.66	543
4271.94	555.667
4272.21	556.333
4272.49	545
4272.76	529.667
4273.04	541
4273.31	564.333
4273.59	547
4273.86	527
4274.14	538.333
4274.41	559
4274.69	563
4274.96	557
4275.24	535.667
4275.51	565.667
4275.79	539
4276.06	561.667
4276.34	549
4276.61	535.667
4276.89	549
4277.16	559.667
4277.44	537
4277.71	546.333
4277.99	531
4278.26	541
4278.54	559.667
4278.81	547
4279.09	535.667
4279.36	549.667
4279.63	543.667
4279.91	543.667
4280.18	554.333
4280.46	542.333
4280.73	544.333
4281.01	557
4281.28	561.667
4281.56	528.333
4281.83	538.333
4282.11	557.667
4282.38	565.667
4282.65	561
4282.93	539
4283.2	528.333
4283.48	563
4283.75	577
4284.03	534.333
4284.3	538.333
4284.58	538.333
4284.85	570.333
4285.12	541.667
4285.4	549.667
4285.67	553
4285.95	551
4286.22	559.667
4286.49	552.333
4286.77	545
4287.04	529.667
4287.32	552.333
4287.59	554.333
4287.86	550.333
4288.14	540.333
4288.41	547.667
4288.69	539
4288.96	573.667
4289.23	577
4289.51	557.667
4289.78	555
4290.06	559
4290.33	586.333
4290.6	553.667
4290.88	539
4291.15	562.333
4291.43	573
4291.7	579
4291.97	559.667
4292.25	543
4292.52	556.333
4292.8	575.667
4293.07	562.333
4293.34	545
4293.62	555.667
4293.89	571.667
4294.16	568.333
4294.44	555
4294.71	552.333
4294.98	573
4295.26	583.667
4295.53	568.333
4295.81	567.667
4296.08	563.667
4296.35	556.333
4296.63	575.667
4296.9	542.333
4297.17	560.333
4297.45	566.333
4297.72	567.667
4297.99	573.667
4298.27	563.667
4298.54	574.333
4298.81	548.333
4299.09	573.667
4299.36	565.667
4299.63	573
4299.91	555
4300.18	553.667
4300.45	577
4300.73	584.333
4301	581
4301.27	563
4301.55	569
4301.82	605
4302.09	580.333
4302.36	567.667
4302.64	566.333
4302.91	565.667
4303.18	580.333
4303.46	578.333
4303.73	555
4304	574.333
4304.28	593
4304.55	591
4304.82	557.667
4305.09	564.333
4305.37	590.333
4305.64	609.667
4305.91	577
4306.19	583.667
4306.46	591
4306.73	580.333
4307	602.333
4307.28	613
4307.55	586.333
4307.82	582.333
4308.09	585.667
4308.37	600.333
4308.64	584.333
4308.91	587.667
4309.19	587
4309.46	611.667
4309.73	607
4310	607
4310.28	591
4310.55	581
4310.82	596.333
4311.09	616.333
4311.37	623
4311.64	593.667
4311.91	587
4312.18	622.333
4312.46	599.667
4312.73	601.667
4313	602.333
4313.27	601
4313.55	616.333
4313.82	604.333
4314.09	590.333
4314.36	598.333
4314.63	610.333
4314.91	638.333
4315.18	610.333
4315.45	584.333
4315.72	613.667
4316	619.667
4316.27	623
4316.54	622.333
4316.81	609.667
4317.08	626.333
4317.36	630.333
4317.63	621
4317.9	637
4318.17	619
4318.44	619
4318.72	623.667
4318.99	617.667
4319.26	613
4319.53	615
4319.8	627
4320.08	637
4320.35	643
4320.62	627.667
4320.89	621.667
4321.16	631
4321.43	644.333
4321.71	657.667
4321.98	623
4322.25	631.667
4322.52	672.333
4322.79	661.667
4323.06	637.667
4323.34	648.333
4323.61	648.333
4323.88	646.333
4324.15	667.667
4324.42	647.667
4324.69	646.333
4324.97	675.667
4325.24	667.667
4325.51	671
4325.78	672.333
4326.05	639.667
4326.32	669
4326.6	659.667
4326.87	669.667
4327.14	648.333
4327.41	671
4327.68	660.333
4327.95	685.667
4328.22	691
4328.49	664.333
4328.77	633
4329.04	692.333
4329.31	693.667
4329.58	679
4329.85	676.333
4330.12	665.667
4330.39	700.333
4330.66	711.667
4330.94	719
4331.21	674.333
4331.48	698.333
4331.75	725.667
4332.02	733
4332.29	693.667
4332.56	677.667
4332.83	727
4333.1	717
4333.37	729
4333.65	695.667
4333.92	720.333
4334.19	717.667
4334.46	724.333
4334.73	725.667
4335	748.333
4335.27	748.333
4335.54	714.333
4335.81	735.667
4336.08	735
4336.35	724.333
4336.62	726.333
4336.89	761
4337.17	742.333
4337.44	741.667
4337.71	745
4337.98	749.667
4338.25	771
4338.52	779
4338.79	745
4339.06	743.667
4339.33	788.333
4339.6	806.333
4339.87	781.667
4340.14	766.333
4340.41	769.667
4340.68	800.333
4340.95	824.333
4341.22	803.667
4341.5	775
4341.77	798.333
4342.04	811.667
4342.31	806.333
4342.58	808.333
4342.85	807.667
4343.12	810.333
4343.39	847.667
4343.66	845.667
4343.93	837
4344.2	820.333
4344.47	839
4344.74	837
4345.01	851.667
4345.28	845
4345.55	836.333
4345.82	853.667
4346.09	858.333
4346.36	881.667
4346.63	860.333
4346.9	853
4347.17	895.667
4347.44	906.333
4347.71	919
4347.98	894.333
4348.25	865
4348.52	918.333
4348.79	943
4349.06	968.333
4349.33	896.333
4349.6	899
4349.87	965
4350.14	967.667
4350.41	949.667
4350.68	923
4350.95	934.333
4351.22	968.333
4351.49	974.333
4351.76	988.333
4352.03	954.333
4352.3	955
4352.57	996.333
4352.83	999.667
4353.1	1006.33
4353.37	989.667
4353.64	1020.33
4353.91	1034.33
4354.18	1025
4354.45	1043.67
4354.72	1028.33
4354.99	1067
4355.26	1063.67
4355.53	1064.33
4355.8	1045
4356.07	1057.67
4356.34	1091.67
4356.61	1110.33
4356.88	1121
4357.15	1082.33
4357.42	1123
4357.69	1165.67
4357.95	1160.33
4358.22	1145.67
4358.49	1133.67
4358.76	1142.33
4359.03	1181
4359.3	1177
4359.57	1206.33
4359.84	1161.67
4360.11	1215
4360.38	1266.33
4360.65	1255
4360.92	1201
4361.18	1220.33
4361.45	1279.67
4361.72	1296.33
4361.99	1253.67
4362.26	1309.67
4362.53	1276.33
4362.8	1317.67
4363.07	1357.67
4363.34	1357.67
4363.6	1329.67
4363.87	1344.33
4364.14	1403.67
4364.41	1431.67
4364.68	1380.33
4364.95	1385
4365.22	1428.33
4365.49	1434.33
4365.76	1465.67
4366.02	1493
4366.29	1450.33
4366.56	1428.33
4366.83	1523.67
4367.1	1569
4367.37	1567
4367.64	1520.33
4367.9	1540.33
4368.17	1619
4368.44	1693.67
4368.71	1597
4368.98	1601
4369.25	1607.67
4369.52	1719.67
4369.78	1745
4370.05	1740.33
4370.32	1697
4370.59	1779
4370.86	1842.33
4371.13	1842.33
4371.39	1817.67
4371.66	1875.67
4371.93	1942.33
4372.2	1929.67
4372.47	1970.33
4372.74	2012.33
4373	2027.67
4373.27	2057.67
4373.54	2130.33
4373.81	2164.33
4374.08	2135
4374.35	2158.33
4374.61	2237.67
4374.88	2287.67
4375.15	2313
4375.42	2365
4375.69	2410.33
4375.95	2515.67
4376.22	2535
4376.49	2601.67
4376.76	2515
4377.03	2617
4377.29	2793
4377.56	2880.33
4377.83	2855.67
4378.1	2865
4378.37	3039.67
4378.63	3153
4378.9	3181.67
4379.17	3144.33
4379.44	3270.33
4379.7	3439.67
4379.97	3603
4380.24	3621.67
4380.51	3663.67
4380.78	3805
4381.04	4039
4381.31	4145.67
4381.58	4157.67
4381.85	4207
4382.11	4447.67
4382.38	4647.67
4382.65	4839
4382.92	4911
4383.18	5179.67
4383.45	5280.33
4383.72	5505.67
4383.99	5871
4384.25	6050.33
4384.52	6146.33
4384.79	6317.67
4385.06	6820.33
4385.32	7282.33
4385.59	7422.33
4385.86	7572.33
4386.13	7873.67
4386.39	8599.67
4386.66	9041.67
4386.93	9241.67
4387.19	9361
4387.46	9967.67
4387.73	10946.3
4388	11327
4388.26	11423.7
4388.53	11977.7
4388.8	13023
4389.06	13854.3
4389.33	14303.7
4389.6	14635.7
4389.87	15598.3
4390.13	16529
4390.4	17377.7
4390.67	18104.3
4390.94	18885
4391.2	19611.7
4391.47	20525
4391.73	21515
4392	22269.7
4392.27	22828.3
4392.54	23609
4392.8	24337
4393.07	25282.3
4393.34	26141
4393.6	26208.3
4393.87	26243
4394.14	26999
4394.4	27485
4394.67	27465
4394.94	26579
4395.2	26697.7
4395.47	27494.3
4395.74	27313.7
4396	26366.3
4396.27	25701
4396.54	25353.7
4396.8	25323
4397.07	24869
4397.34	23536.3
4397.6	22470.3
4397.87	22217.7
4398.14	22402.3
4398.4	21349.7
4398.67	19952.3
4398.94	19400.3
4399.2	19390.3
4399.47	18852.3
4399.73	17811
4400	16977.7
4400.27	16629.7
4400.53	16219
4400.8	15868.3
4401.07	15357
4401.33	14773
4401.6	14403
4401.87	14024.3
4402.13	13776.3
4402.4	13453
4402.66	12912.3
4402.93	12490.3
4403.2	12189.7
4403.46	12279
4403.73	12183
4403.99	11623
4404.26	11135.7
4404.53	11286.3
4404.79	11645.7
4405.06	11294.3
4405.33	10547.7
4405.59	10487
4405.86	10912.3
4406.12	10919.7
4406.39	10473
4406.66	10161.7
4406.92	10319.7
4407.19	10592.3
4407.45	10507
4407.72	10370.3
4407.98	10190.3
4408.25	10264.3
4408.52	10554.3
4408.78	10490.3
4409.05	10437.7
4409.31	10419.7
4409.58	10587.7
4409.84	10657.7
4410.11	10770.3
4410.38	10827.7
4410.64	10827.7
4410.91	10870.3
4411.17	11139
4411.44	11463
4411.7	11547
4411.97	11377.7
4412.24	11601.7
4412.5	12074.3
4412.77	12239
4413.03	12313.7
4413.3	12480.3
4413.56	12801
4413.83	13265
4414.09	13623.7
4414.36	13709
4414.62	13754.3
4414.89	14343
4415.15	15076.3
4415.42	15388.3
4415.69	15236.3
4415.95	15720.3
4416.22	16825
4416.48	17555
4416.75	17435.7
4417.01	17705.7
4417.28	18671
4417.54	19776.3
4417.81	20355.7
4418.07	20437.7
4418.34	20939.7
4418.6	21924.3
4418.87	23229.7
4419.13	23941.7
4419.4	24225
4419.66	24969.7
4419.93	26325
4420.19	27344.3
4420.46	27979
4420.72	28704.3
4420.99	29442.3
4421.25	29875
4421.52	31059.7
4421.78	32641.7
4422.05	32993
4422.31	32547
4422.58	33341.7
4422.84	34911.7
4423.11	36113.7
4423.37	35349.7
4423.63	34435.7
4423.9	35247.7
4424.17	36780.3
4424.43	36952.3
4424.69	35765
4424.96	34669.7
4425.22	35138.3
4425.49	36236.3
4425.75	35567
4426.02	33633.7
4426.28	32934.3
4426.55	33167.7
4426.81	33176.3
4427.08	31925
4427.34	30720.3
4427.6	29885.7
4427.87	29567
4428.13	28852.3
4428.4	28110.3
4428.66	27082.3
4428.93	26080.3
4429.19	25209
4429.46	24873
4429.72	24161.7
4429.98	22942.3
4430.25	22207
4430.51	21529.7
4430.78	21076.3
4431.04	20447.7
4431.3	19735.7
4431.57	18767
4431.83	18118.3
4432.1	17963
4432.36	17577.7
4432.63	16462.3
4432.89	15582.3
4433.15	15519
4433.42	15389.7
4433.68	14713
4433.95	13841
4434.21	13427.7
4434.47	13392.3
4434.74	13146.3
4435	12399.7
4435.27	11866.3
4435.53	11506.3
4435.79	11451
4436.06	11131.7
4436.32	10567.7
4436.58	10133
4436.85	10081
4437.11	9997.67
4437.38	9548.33
4437.64	9026.33
4437.9	8892.33
4438.17	8709.67
4438.43	8436.33
4438.7	8223
4438.96	8097.67
4439.22	7805
4439.49	7592.33
4439.75	7540.33
4440.01	7383
4440.28	7209
4440.54	6897.67
4440.8	6622.33
4441.07	6719
4441.33	6715
4441.6	6365.67
4441.86	6093.67
4442.12	6002.33
4442.38	6063
4442.65	6065
4442.91	5766.33
4443.18	5487.67
4443.44	5539.67
4443.7	5564.33
4443.97	5576.33
4444.23	5254.33
4444.49	5076.33
4444.75	5209
4445.02	5139
4445.28	5097
4445.54	4893
4445.81	4795
4446.07	4763
4446.33	4843
4446.6	4829.67
4446.86	4581.67
4447.12	4530.33
4447.39	4587.67
4447.65	4550.33
4447.91	4475.67
4448.18	4358.33
4448.44	4351
4448.7	4297.67
4448.97	4256.33
4449.23	4315.67
4449.49	4208.33
4449.75	4140.33
4450.02	4053.67
4450.28	4066.33
4450.54	4114.33
4450.81	3981.67
4451.07	3837.67
4451.33	3825.67
4451.59	3937.67
4451.86	3881.67
4452.12	3760.33
4452.38	3703
4452.65	3709.67
4452.91	3711.67
4453.17	3679.67
4453.43	3457.67
4453.7	3465.67
4453.96	3505
4454.22	3583.67
4454.48	3335.67
4454.75	3327
4455.01	3321.67
4455.27	3379.67
4455.53	3285.67
4455.8	3147
4456.06	3087.67
4456.32	3113.67
4456.58	3109.67
4456.85	3083.67
4457.11	3057.67
4457.37	2916.33
4457.63	2973.67
4457.9	2931
4458.16	2965
4458.42	2892.33
4458.68	2769
4458.94	2731
4459.21	2793.67
4459.47	2752.33
4459.73	2717.67
4459.99	2652.33
4460.26	2562.33
4460.52	2647
4460.78	2683
4461.04	2620.33
4461.3	2485
4461.57	2473.67
4461.83	2568.33
4462.09	2557.67
4462.35	2513
4462.61	2451
4462.88	2413
4463.14	2467
4463.4	2485
4463.66	2391.67
4463.92	2364.33
4464.19	2357
4464.45	2434.33
4464.71	2429.67
4464.97	2347
4465.23	2316.33
4465.5	2372.33
4465.76	2393.67
4466.02	2341.67
4466.28	2291.67
4466.54	2268.33
4466.8	2295
4467.07	2297.67
4467.33	2287.67
4467.59	2289.67
4467.85	2258.33
4468.11	2203.67
4468.37	2198.33
4468.64	2225
4468.9	2196.33
4469.16	2161
4469.42	2103
4469.68	2151
4469.94	2189.67
4470.21	2163
4470.47	2054.33
4470.73	2044.33
4470.99	2099.67
4471.25	2122.33
4471.51	2008.33
4471.77	1951.67
4472.04	2000.33
4472.3	2047
4472.56	2002.33
4472.82	1949.67
4473.08	1975
4473.34	1943.67
4473.6	1973.67
4473.87	1903.67
4474.13	1871
4474.39	1806.33
4474.65	1871
4474.91	1867.67
4475.17	1841.67
4475.43	1791
4475.69	1780.33
4475.95	1801.67
4476.22	1769
4476.48	1743
4476.74	1769
4477	1753.67
4477.26	1697.67
4477.52	1757.67
4477.78	1751
4478.04	1718.33
4478.3	1643.67
4478.56	1686.33
4478.83	1699.67
4479.09	1729.67
4479.35	1681
4479.61	1640.33
4479.87	1658.33
4480.13	1686.33
4480.39	1667
4480.65	1666.33
4480.91	1635
4481.17	1633
4481.43	1720.33
4481.69	1715
4481.95	1637
4482.22	1607.67
4482.48	1650.33
4482.74	1711
4483	1653
4483.26	1627.67
4483.52	1615.67
4483.78	1627.67
4484.04	1684.33
4484.3	1633.67
4484.56	1621
4484.82	1611
4485.08	1637
4485.34	1684.33
4485.6	1647
4485.86	1633
4486.12	1647
4486.38	1624.33
4486.64	1647.67
4486.9	1653
4487.17	1635
4487.42	1604.33
4487.68	1597.67
4487.95	1643.67
4488.21	1673
4488.47	1664.33
4488.73	1603.67
4488.99	1626.33
4489.25	1690.33
4489.51	1693.67
4489.77	1671
4490.03	1628.33
4490.29	1648.33
4490.55	1721.67
4490.81	1716.33
4491.07	1686.33
4491.33	1664.33
4491.59	1730.33
4491.85	1739.67
4492.11	1785
4492.37	1737.67
4492.63	1730.33
4492.89	1779.67
4493.15	1815
4493.41	1804.33
4493.67	1798.33
4493.93	1859
4494.19	1888.33
4494.45	1877
4494.71	1876.33
4494.97	1905
4495.22	1857.67
4495.48	1896.33
4495.75	1950.33
4496	1974.33
4496.26	1902.33
4496.52	1919
4496.78	1941
4497.04	1944.33
4497.3	1961.67
4497.56	1990.33
4497.82	1895
4498.08	1897
4498.34	1951.67
4498.6	1967
4498.86	1876.33
4499.12	1862.33
4499.38	1875
4499.64	1927.67
4499.9	1938.33
4500.16	1834.33
4500.42	1793.67
4500.68	1843
4500.93	1878.33
4501.19	1827.67
4501.45	1743
4501.71	1718.33
4501.97	1755
4502.23	1789
4502.49	1762.33
4502.75	1681.67
4503.01	1662.33
4503.27	1711.67
4503.53	1710.33
4503.79	1665.67
4504.05	1644.33
4504.31	1604.33
4504.56	1611
4504.82	1629
4505.08	1627
4505.34	1632.33
4505.6	1581
4505.86	1548.33
4506.12	1569
4506.38	1625.67
4506.64	1547.67
4506.9	1472.33
4507.15	1521
4507.41	1523
4507.67	1560.33
4507.93	1541
4508.19	1505
4508.45	1511
4508.71	1536.33
4508.97	1547
4509.22	1507.67
4509.48	1451
4509.74	1449
4510	1518.33
4510.26	1507.67
4510.52	1446.33
4510.78	1451.67
4511.04	1460.33
4511.29	1470.33
4511.55	1499
4511.81	1434.33
4512.07	1411.67
4512.33	1414.33
4512.59	1436.33
4512.85	1438.33
4513.1	1386.33
4513.36	1375
4513.62	1405
4513.88	1407.67
4514.14	1381
4514.4	1385.67
4514.65	1409
4514.91	1355.67
4515.17	1352.33
4515.43	1351
4515.69	1373.67
4515.95	1337
4516.2	1319.67
4516.46	1328.33
4516.72	1348.33
4516.98	1351.67
4517.24	1323.67
4517.5	1299
4517.75	1345.67
4518.01	1365
4518.27	1347
4518.53	1269.67
4518.79	1272.33
4519.04	1353
4519.3	1397
4519.56	1319.67
4519.82	1241
4520.08	1292.33
4520.33	1371.67
4520.59	1345.67
4520.85	1296.33
4521.11	1289.67
4521.37	1318.33
4521.62	1326.33
4521.88	1334.33
4522.14	1328.33
4522.4	1291
4522.66	1291
4522.91	1345.67
4523.17	1332.33
4523.43	1312.33
4523.69	1267
4523.94	1302.33
4524.2	1321.67
4524.46	1325
4524.72	1345
4524.98	1304.33
4525.23	1288.33
4525.49	1303
4525.75	1305
4526.01	1317
4526.26	1286.33
4526.52	1285
4526.78	1287
4527.04	1318.33
4527.29	1313.67
4527.55	1299
4527.81	1297
4528.07	1317.67
4528.32	1355.67
4528.58	1367.67
4528.84	1327
4529.1	1329.67
4529.35	1351
4529.61	1401
4529.87	1395.67
4530.13	1371
4530.38	1372.33
4530.64	1404.33
4530.9	1458.33
4531.15	1453
4531.41	1471.67
4531.67	1493
4531.93	1529
4532.18	1548.33
4532.44	1567.67
4532.7	1577
4532.95	1620.33
4533.21	1596.33
4533.47	1650.33
4533.73	1700.33
4533.98	1767.67
4534.24	1734.33
