4261.75	552.333
4262.02	527
4262.3	525.667
4262.57	545
4262.85	560.333
4263.12	543.667
4263.4	546.333
4263.68	551
4263.95	539.667
4264.23	566.333
4264.5	550.333
4264.78	508.333
4265.05	537.667
4265.33	551
4265.6	573
4265.88	539
4266.16	537.667
4266.43	565.667
4266.71	551
4266.98	539.667
4267.26	523.667
4267.53	530.333
4267.81	544.333
4268.08	548.333
4268.36	543.667
4268.63	541.667
4268.91	551.667
4269.19	549.667
4269.46	537
4269.74	561
4270.01	554.333
4270.29	541.667
4270.56	548.333
4270.84	551.667
4271.11	543.667
4271.39	546.333
4271.66	530.333
4271.94	553.667
4272.21	558.333
4272.49	561.667
4272.76	530.333
4273.04	536.333
4273.31	576.333
4273.59	540.333
4273.86	533.667
4274.14	551
4274.41	557.667
4274.69	547.667
4274.96	553.667
4275.24	551
4275.51	579.667
4275.79	548.333
4276.06	565
4276.34	545.667
4276.61	548.333
4276.89	550.333
4277.16	566.333
4277.44	543.667
4277.71	555
4277.99	563
4278.26	534.333
4278.54	545.667
4278.81	553.667
4279.09	554.333
4279.36	549.667
4279.63	560.333
4279.91	555
4280.18	555.667
4280.46	533
4280.73	565
4281.01	581.667
4281.28	567.667
4281.56	557.667
4281.83	549
4282.11	539
4282.38	573
4282.65	574.333
4282.93	529.667
4283.2	533
4283.48	551.667
4283.75	578.333
4284.03	545
4284.3	547
4284.58	573
4284.85	561
4285.12	565.667
4285.4	550.333
4285.67	536.333
4285.95	549.667
4286.22	573
4286.49	571.667
4286.77	565.667
4287.04	551.667
4287.32	571
4287.59	573
4287.86	565
4288.14	553.667
4288.41	564.333
4288.69	561
4288.96	559
4289.23	569
4289.51	559.667
4289.78	545.667
4290.06	563
4290.33	589.667
4290.6	583
4290.88	551
4291.15	563
4291.43	571
4291.7	585
4291.97	576.333
4292.25	565.667
4292.52	559
4292.8	592.333
4293.07	579.667
4293.34	537
4293.62	550.333
4293.89	557
4294.16	582.333
4294.44	570.333
4294.71	555.667
4294.98	587
4295.26	579.667
4295.53	565.667
4295.81	585
4296.08	573
4296.35	577.667
4296.63	574.333
4296.9	572.333
4297.17	562.333
4297.45	572.333
4297.72	579.667
4297.99	585
4298.27	569.667
4298.54	562.333
4298.81	566.333
4299.09	561
4299.36	595.667
4299.63	583
4299.91	575
4300.18	571
4300.45	567.667
4300.73	605.667
4301	583.667
4301.27	549
4301.55	574.333
4301.82	582.333
4302.09	591
4302.36	576.333
4302.64	573
4302.91	576.333
4303.18	586.333
4303.46	590.333
4303.73	584.333
4304	573.667
4304.28	595
4304.55	592.333
4304.82	577.667
4305.09	585.667
4305.37	611.667
4305.64	601
4305.91	607.667
4306.19	591
4306.46	587.667
4306.73	587
4307	587
4307.28	611.667
4307.55	621.667
4307.82	589.667
4308.09	597.667
4308.37	614.333
4308.64	619.667
4308.91	607.667
4309.19	599
4309.46	589
4309.73	618.333
4310	608.333
4310.28	607.667
4310.55	563
4310.82	608.333
4311.09	621.667
4311.37	632.333
4311.64	585
4311.91	610.333
4312.18	617.667
4312.46	613
4312.73	596.333
4313	611.667
4313.27	633.667
4313.55	619.667
4313.82	630.333
4314.09	613
4314.36	607
4314.63	611.667
4314.91	639
4315.18	630.333
4315.45	634.333
4315.72	634.333
4316	624.333
4316.27	626.333
4316.54	631
4316.81	646.333
4317.08	645.667
4317.36	638.333
4317.63	656.333
4317.9	649
4318.17	637.667
4318.44	627.667
4318.72	668.333
4318.99	659
4319.26	653
4319.53	638.333
4319.8	642.333
4320.08	646.333
4320.35	653.667
4320.62	647.667
4320.89	620.333
4321.16	633.667
4321.43	653
4321.71	669
4321.98	637
4322.25	661.667
4322.52	669
4322.79	690.333
4323.06	669.667
4323.34	663
4323.61	665.667
4323.88	687
4324.15	673.667
4324.42	669.667
4324.69	645.667
4324.97	692.333
4325.24	691.667
4325.51	671
4325.78	691
4326.05	673.667
4326.32	691.667
4326.6	705
4326.87	705.667
4327.14	693
4327.41	696.333
4327.68	679.667
4327.95	703
4328.22	717.667
4328.49	687
4328.77	681.667
4329.04	721
4329.31	724.333
4329.58	717.667
4329.85	700.333
4330.12	703
4330.39	719.667
4330.66	733
4330.94	741.667
4331.21	688.333
4331.48	699.667
4331.75	745
4332.02	753.667
4332.29	719.667
4332.56	739
4332.83	740.333
4333.1	754.333
4333.37	760.333
4333.65	733
4333.92	755
4334.19	744.333
4334.46	737.667
4334.73	766.333
4335	766.333
4335.27	755.667
4335.54	770.333
4335.81	775.667
4336.08	765.667
4336.35	769
4336.62	763
4336.89	770.333
4337.17	783
4337.44	808.333
4337.71	787.667
4337.98	764.333
4338.25	769.667
4338.52	811
4338.79	775.667
4339.06	773.667
4339.33	803
4339.6	799
4339.87	807.667
4340.14	808.333
4340.41	801.667
4340.68	833.667
4340.95	850.333
4341.22	836.333
4341.5	809
4341.77	801.667
4342.04	847
4342.31	853
4342.58	833
4342.85	819.667
4343.12	845
4343.39	864.333
4343.66	839.667
4343.93	846.333
4344.2	879.667
4344.47	846.333
4344.74	871.667
4345.01	897.667
4345.28	901
4345.55	865
4345.82	879
4346.09	911
4346.36	928.333
4346.63	911
4346.9	887
4347.17	911
4347.44	945.667
4347.71	969
4347.98	941
4348.25	913
4348.52	944.333
4348.79	999.667
4349.06	960.333
4349.33	940.333
4349.6	936.333
4349.87	978.333
4350.14	995
4350.41	980.333
4350.68	977.667
4350.95	990.333
4351.22	983.667
4351.49	1033
4351.76	1011.67
4352.03	999.667
4352.3	1007.67
4352.57	1045.67
4352.83	1078.33
4353.1	1037
4353.37	1033.67
4353.64	1071.67
4353.91	1083.67
4354.18	1075.67
4354.45	1083
4354.72	1085.67
4354.99	1050.33
4355.26	1108.33
4355.53	1117
4355.8	1143
4356.07	1089.67
4356.34	1111.67
4356.61	1171
4356.88	1167.67
4357.15	1177.67
4357.42	1155
4357.69	1160.33
4357.95	1197
4358.22	1194.33
4358.49	1222.33
4358.76	1205.67
4359.03	1253
4359.3	1276.33
4359.57	1226.33
4359.84	1208.33
4360.11	1261.67
4360.38	1321.67
4360.65	1275.67
4360.92	1279.67
4361.18	1259.67
4361.45	1325.67
4361.72	1355
4361.99	1321.67
4362.26	1346.33
4362.53	1351.67
4362.8	1363.67
4363.07	1397
4363.34	1399
4363.6	1414.33
4363.87	1386.33
4364.14	1406.33
4364.41	1443.67
4364.68	1467.67
4364.95	1471.67
4365.22	1471.67
4365.49	1509
4365.76	1543
4366.02	1580.33
4366.29	1496.33
4366.56	1504.33
4366.83	1581
4367.1	1639
4367.37	1586.33
4367.64	1539.67
4367.9	1633
4368.17	1664.33
4368.44	1701
4368.71	1690.33
4368.98	1617.67
4369.25	1673.67
4369.52	1761
4369.78	1786.33
4370.05	1743.67
4370.32	1757.67
4370.59	1800.33
4370.86	1801
4371.13	1797.67
4371.39	1849
4371.66	1875.67
4371.93	1921
4372.2	1907
4372.47	1947.67
4372.74	1981
4373	1976.33
4373.27	1975
4373.54	2030.33
4373.81	2061.67
4374.08	2075
4374.35	2066.33
4374.61	2145.67
4374.88	2168.33
4375.15	2233.67
4375.42	2245.67
4375.69	2177.67
4375.95	2292.33
4376.22	2418.33
4376.49	2385
4376.76	2365.67
4377.03	2404.33
4377.29	2572.33
4377.56	2539
4377.83	2519
4378.1	2545.67
4378.37	2682.33
4378.63	2758.33
4378.9	2803.67
4379.17	2787
4379.44	2823
4379.7	2969
4379.97	3015.67
4380.24	3027
4380.51	3037.67
4380.78	3195
4381.04	3320.33
4381.31	3316.33
4381.58	3354.33
4381.85	3446.33
4382.11	3567.67
4382.38	3581.67
4382.65	3697.67
4382.92	3899.67
4383.18	3957.67
4383.45	3915
4383.72	4091
4383.99	4415.67
4384.25	4453.67
4384.52	4365.67
4384.79	4484.33
4385.06	4788.33
4385.32	5045.67
4385.59	5119.67
4385.86	5163
4386.13	5220.33
4386.39	5563.67
4386.66	5980.33
4386.93	6001
4387.19	5921.67
4387.46	6223.67
4387.73	6786.33
4388	7059.67
4388.26	7073
4388.53	7252.33
4388.8	7717
4389.06	8163.67
4389.33	8507
4389.6	8675.67
4389.87	9001
4390.13	9374.33
4390.4	9967.67
4390.67	10597
4390.94	10905.7
4391.2	11319.7
4391.47	11936.3
4391.73	12557.7
4392	13202.3
4392.27	13979
4392.54	14455
4392.8	14835.7
4393.07	15797.7
4393.34	17133
4393.6	17796.3
4393.87	18017
4394.14	18951.7
4394.4	20661.7
4394.67	21521.7
4394.94	21747.7
4395.2	22774.3
4395.47	24507.7
4395.74	25729.7
4396	26425
4396.27	26943.7
4396.54	28121
4396.8	29600.3
4397.07	30687
4397.34	30705.7
4397.6	30884.3
4397.87	32629.7
4398.14	34054.3
4398.4	33846.3
4398.67	33470.3
4398.94	34687.7
4399.2	35498.3
4399.47	34901
4399.73	34417.7
4400	34613.7
4400.27	34463
4400.53	33751
4400.8	33847
4401.07	33673
4401.33	32630.3
4401.6	31671.7
4401.87	31305.7
4402.13	30941.7
4402.4	30061
4402.66	28892.3
4402.93	27853.7
4403.2	27135
4403.46	26949
4403.73	26555.7
4403.99	25035
4404.26	23406.3
4404.53	23431.7
4404.79	23706.3
4405.06	22498.3
4405.33	20735
4405.59	20132.3
4405.86	20294.3
4406.12	20195.7
4406.39	19213.7
4406.66	18160.3
4406.92	17688.3
4407.19	17821.7
4407.45	17599.7
4407.72	16845
4407.98	16065
4408.25	15748.3
4408.52	15909.7
4408.78	15619.7
4409.05	15111
4409.31	14920.3
4409.58	14903
4409.84	14600.3
4410.11	14381
4410.38	14618.3
4410.64	14313
